Município1,UF1,Data,Avg. Índice De Isolamento
CARAPICUÍBA,SP,4/14/2020,53%
CARAPICUÍBA,SP,4/13/2020,54%
CARAPICUÍBA,SP,4/12/2020,64%
CARAPICUÍBA,SP,4/11/2020,59%
CARAPICUÍBA,SP,4/10/2020,62%
CARAPICUÍBA,SP,4/9/2020,50%
CARAPICUÍBA,SP,4/8/2020,52%
CARAPICUÍBA,SP,4/7/2020,52%
CARAPICUÍBA,SP,4/6/2020,53%
CARAPICUÍBA,SP,4/5/2020,61%
CARAPICUÍBA,SP,4/4/2020,60%
CARAPICUÍBA,SP,4/3/2020,56%
CARAPICUÍBA,SP,4/2/2020,57%
CARAPICUÍBA,SP,4/1/2020,57%
CARAPICUÍBA,SP,3/31/2020,51%
CARAPICUÍBA,SP,3/30/2020,54%
CARAPICUÍBA,SP,3/29/2020,60%
CARAPICUÍBA,SP,3/28/2020,56%
CARAPICUÍBA,SP,3/27/2020,53%
CARAPICUÍBA,SP,3/26/2020,53%
CARAPICUÍBA,SP,3/25/2020,54%
CARAPICUÍBA,SP,3/24/2020,54%
CARAPICUÍBA,SP,3/23/2020,52%
CARAPICUÍBA,SP,3/22/2020,57%
CARAPICUÍBA,SP,3/21/2020,55%
CARAPICUÍBA,SP,3/20/2020,44%
CARAPICUÍBA,SP,3/19/2020,42%
CARAPICUÍBA,SP,3/18/2020,39%
CARAPICUÍBA,SP,3/17/2020,37%
CARAPICUÍBA,SP,3/13/2020,31%
CARAPICUÍBA,SP,3/12/2020,28%
CARAPICUÍBA,SP,3/6/2020,30%
CARAPICUÍBA,SP,3/5/2020,31%
CATANDUVA,SP,5/21/2020,43%
CATANDUVA,SP,5/20/2020,42%
CATANDUVA,SP,5/19/2020,41%
CATANDUVA,SP,5/18/2020,42%
CATANDUVA,SP,5/17/2020,46%
CATANDUVA,SP,5/16/2020,44%
CATANDUVA,SP,5/15/2020,38%
CATANDUVA,SP,5/14/2020,39%
CATANDUVA,SP,5/13/2020,38%
CATANDUVA,SP,5/12/2020,38%
CATANDUVA,SP,5/11/2020,39%
CATANDUVA,SP,5/10/2020,45%
CATANDUVA,SP,5/9/2020,41%
CATANDUVA,SP,5/8/2020,37%
CATANDUVA,SP,5/7/2020,38%
CATANDUVA,SP,5/6/2020,39%
CATANDUVA,SP,5/5/2020,39%
CATANDUVA,SP,5/4/2020,39%
CATANDUVA,SP,5/3/2020,51%
CATANDUVA,SP,5/2/2020,44%
CATANDUVA,SP,5/1/2020,48%
CATANDUVA,SP,4/30/2020,38%
CATANDUVA,SP,4/29/2020,39%
CATANDUVA,SP,4/28/2020,40%
CATANDUVA,SP,4/27/2020,40%
CATANDUVA,SP,4/26/2020,52%
CATANDUVA,SP,4/25/2020,45%
CATANDUVA,SP,4/24/2020,39%
CATANDUVA,SP,4/23/2020,39%
CATANDUVA,SP,4/22/2020,40%
CATANDUVA,SP,4/21/2020,51%
CATANDUVA,SP,4/20/2020,43%
CATANDUVA,SP,4/19/2020,52%
CATANDUVA,SP,4/18/2020,46%
CATANDUVA,SP,4/17/2020,40%
CATANDUVA,SP,4/16/2020,40%
CATANDUVA,SP,4/15/2020,41%
CATANDUVA,SP,4/14/2020,42%
CATANDUVA,SP,4/13/2020,50%
CATANDUVA,SP,4/12/2020,50%
CATANDUVA,SP,4/11/2020,46%
CATANDUVA,SP,4/10/2020,51%
CATANDUVA,SP,4/9/2020,38%
CATANDUVA,SP,4/8/2020,42%
CATANDUVA,SP,4/7/2020,44%
CATANDUVA,SP,4/6/2020,45%
CATANDUVA,SP,4/5/2020,51%
CATANDUVA,SP,4/4/2020,50%
CATANDUVA,SP,4/3/2020,47%
CATANDUVA,SP,4/2/2020,47%
CATANDUVA,SP,4/1/2020,48%
CATANDUVA,SP,3/31/2020,48%
CATANDUVA,SP,3/30/2020,48%
CATANDUVA,SP,3/29/2020,52%
CATANDUVA,SP,3/28/2020,49%
CATANDUVA,SP,3/27/2020,46%
CATANDUVA,SP,3/26/2020,46%
CATANDUVA,SP,3/25/2020,47%
CATANDUVA,SP,3/24/2020,46%
CATANDUVA,SP,3/23/2020,45%
CATANDUVA,SP,3/22/2020,49%
CATANDUVA,SP,3/21/2020,50%
CATANDUVA,SP,3/20/2020,40%
CATANDUVA,SP,3/19/2020,39%
CATANDUVA,SP,3/18/2020,38%
CATANDUVA,SP,3/17/2020,37%
CATANDUVA,SP,3/13/2020,32%
CATANDUVA,SP,3/12/2020,29%
CATANDUVA,SP,3/6/2020,32%
CATANDUVA,SP,3/5/2020,33%
COTIA,SP,5/21/2020,50%
COTIA,SP,5/20/2020,48%
COTIA,SP,5/19/2020,46%
COTIA,SP,5/18/2020,48%
COTIA,SP,5/17/2020,55%
COTIA,SP,5/16/2020,50%
COTIA,SP,5/15/2020,52%
COTIA,SP,5/14/2020,52%
COTIA,SP,5/13/2020,50%
COTIA,SP,5/12/2020,50%
COTIA,SP,5/11/2020,51%
COTIA,SP,5/10/2020,58%
COTIA,SP,5/9/2020,53%
