"uf","MUNICIPIO","ESTIMATIVA2019","tipo","longitude","latitude","cod_uf","IDH","espvida","gini","t_agua","rdpc","AR_MUN_2019","densidade"
"CE","AIUABA",17399,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2438.563,7.13493971654618
"CE","ALCÂNTARAS",11714,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,135.76,86.2846199175015
"CE","ALTANEIRA",7586,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,72.675,104.3825249398
"CE","ALTO SANTO",17146,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1345.701,12.7413147497104
"CE","AMONTADA",43452,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1175.044,36.9790407848557
"CE","ANTONINA DO NORTE",7353,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,259.706,28.3127844562698
"CE","APUIARÉS",14600,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,543.98,26.8392220302217
"CE","AQUIRAZ",80271,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,480.236,167.149068374716
"CE","ARACATI",74547,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1227.197,60.7457482376505
"CE","ARACOIABA",26469,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,643.988,41.1016975471593
"CE","ARARENDÁ",10935,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,342.301,31.9455683740334
"CE","ARARIPE",21600,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1097.339,19.6839809757969
"CE","ARATUBA",11847,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,119.758,98.9244977371032
"CE","ARNEIROZ",7840,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1068.437,7.33782150936368
"CE","ASSARÉ",23417,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1155.124,20.2722824562558
"CE","AURORA",24654,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,885.87,27.8302685495614
"CE","BAIXIO",6288,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,145.556,43.1998680920058
"CE","BANABUIÚ",18197,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1080.986,16.8337055244009
"CE","BARBALHA",60781,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,608.158,99.9427780280782
"CE","BARREIRA",22425,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,260.003,86.2490048191752
"CE","BARRO",22680,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,711.346,31.8832185743647
"CE","BARROQUINHA",15017,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,385.583,38.9462191019832
"CE","BATURITÉ",35750,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,314.075,113.826315370533
"CE","BEBERIBE",53573,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1596.751,33.5512550172193
"CE","BELA CRUZ",32591,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,842.106,38.7017786359437
"CE","BOA VIAGEM",54470,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2835.037,19.2131531263966
"CE","BREJO SANTO",49477,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,654.658,75.5768660888586
"CE","CAMOCIM",63661,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1120.452,56.8172487531818
"CE","CAMPOS SALES",27426,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1082.582,25.3338777108801
"CE","CANINDÉ",76997,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,3032.39,25.3915228582076
"CE","CAPISTRANO",17738,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,226.549,78.2965274620502
"CE","CARIDADE",22547,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,926.271,24.3416883395896
"CE","CARIRÉ",18448,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,755.597,24.4151313464717
"CE","CARIRIAÇU",26965,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,634.179,42.5195410128686
"CE","CARIÚS",18699,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1036.417,18.0419657338697
"CE","CARNAUBAL",17606,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,363.22,48.4720004405044
"CE","CASCAVEL",71743,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,838.115,85.6004247627116
"CE","CATARINA",20698,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,488.153,42.4006407827054
"CE","CATUNDA",10342,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,784.022,13.1909563762241
"CE","CAUCAIA",361400,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1223.246,295.443434926417
"CE","CEDRO",25557,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,729.97,35.0110278504596
"CE","CHAVAL",13069,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,237.248,55.0858173725384
"CE","CHORÓ",13521,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,815.268,16.5847304199355
"CE","CHOROZINHO",20264,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,296.431,68.3599218705196
"CE","COREAÚ",23136,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,750.332,30.8343506607742
"CE","CRATEÚS",75074,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2981.459,25.1802892476469
"CE","CRATO",132123,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1138.15,116.085753195976
"CE","CROATÁ",18063,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,696.348,25.9396163986972
"CE","CRUZ",24827,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,335.921,73.9072579564838
"CE","DEPUTADO IRAPUAN PINHEIRO",9625,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,471.134,20.4294319662771
"CE","ERERÉ",NA,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,362.906,NA
"CE","EUSÉBIO",53618,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,78.818,680.276079068233
"CE","FARIAS BRITO",19450,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,530.54,36.6607607343461
"CE","FORQUILHA",24218,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,568.778,42.5790027040427
"CE","FORTALEZA",2669342,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,312.353,8545.91439813288
"CE","FORTIM",16480,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,285.024,57.8196923767823
"CE","FRECHEIRINHA",14072,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,210.284,66.9190237963897
"CE","GENERAL SAMPAIO",7618,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,230.371,33.0683983661138
"CE","GRAÇA",14399,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,258.942,55.6070471379691
"CE","GRANJA",54748,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2663.174,20.5574250875084
"CE","GRANJEIRO",4844,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,111.528,43.4330392367836
"CE","GROAÍRAS",11068,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,155.681,71.0940962609438
"CE","GUAIÚBA",26064,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,256.053,101.791425993837
"CE","GUARACIABA DO NORTE",40642,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,624.606,65.0682190052609
"CE","GUARAMIRANGA",5193,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,90.817,57.1809242762919
"CE","HIDROLÂNDIA",19978,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,926.587,21.5608464180913
"CE","HORIZONTE",67337,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,160.557,419.396226885156
"CE","IBARETAMA",13353,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,879.255,15.1867205759421
"CE","IBIAPINA",24997,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,414.092,60.3658124281561
"CE","IBICUITINGA",12525,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,423.856,29.5501302329093
"CE","ICAPUÍ",19934,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,421.44,47.2997342444951
"CE","ICÓ",68018,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1865.862,36.4539285327639
"CE","IGUATU",102498,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,992.208,103.30293648106
"CE","INDEPENDÊNCIA",26178,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,3222.381,8.12380658897877
"CE","IPAPORANGA",11593,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,704.773,16.4492680621988
"CE","IPAUMIRIM",12463,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,276.508,45.0728369522762
"CE","IPU",41964,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,626.049,67.0298970208402
"CE","IPUEIRAS",38166,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1483.258,25.7311944381894
"CE","IRACEMA",14297,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,839.174,17.0369911365223
"CE","IRAUÇUBA",24156,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1466.412,16.472860287559
"CE","ITAIÇABA",7827,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,213.604,36.642572236475
"CE","ITAITINGA",37980,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,153.686,247.127259477116
"CE","ITAPAJÉ",52675,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,432.188,121.879830073949
"CE","ITAPIPOCA",129358,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1600.358,80.8306641388989
"CE","ITAPIÚNA",20382,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,593.231,34.3576111160745
"CE","ITAREMA",41826,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,714.833,58.5115684362641
"CE","ITATIRA",21647,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,829.626,26.0924802260296
"CE","JAGUARETAMA",18162,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1826.826,9.94183354079699
"CE","JAGUARIBARA",11401,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,622.963,18.3012474256095
"CE","JAGUARIBE",34682,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1877.062,18.4767471719101
"CE","JAGUARUANA",33705,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,854.362,39.4504905414801
"CE","JARDIM",27174,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,544.98,49.8623802708356
"CE","JATI",8111,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,368.359,22.0192801044633
"CE","JIJOCA DE JERICOACOARA",19816,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,209.029,94.8002430284793
"CE","JUAZEIRO DO NORTE",274207,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,258.788,1059.58158801799
"CE","JUCÁS",24833,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,940.336,26.4086454203604
"CE","LAVRAS DA MANGABEIRA",31508,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,945.263,33.3325222715794
"CE","LIMOEIRO DO NORTE",59540,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,744.525,79.9704509586649
"CE","MADALENA",19691,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,997.781,19.7347915023437
"CE","MARACANAÚ",227886,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,105.071,2168.87628365581
"CE","MARANGUAPE",128978,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,583.505,221.040093915219
"CE","MARCO",27361,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,573.61,47.6996565610781
"CE","MARTINÓPOLE",11233,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,303.445,37.018240537824
"CE","MASSAPÊ",38737,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,567.78,68.2253689809433
"CE","MAURITI",47962,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1079.01,44.4500050972651
"CE","MERUOCA",15057,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,151.651,99.2871791152053
"CE","MILAGRES",27512,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,579.097,47.5084484982654
"CE","MILHÃ",13155,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,502.137,26.1980296213981
"CE","MIRAÍMA",13818,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,708.678,19.4982770736498
"CE","MISSÃO VELHA",35393,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,613.317,57.7075150370852
"CE","MOMBAÇA",43797,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2115.748,20.7004803974764
"CE","MONSENHOR TABOSA",17234,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,892.538,19.3089818024555
"CE","MORADA NOVA",61890,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2763.971,22.3916965843708
"CE","MORAÚJO",8724,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,414.446,21.0497869444994
"CE","MORRINHOS",22534,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,411.586,54.7491897197669
"CE","MUCAMBO",14537,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,192.19,75.6386908788178
"CE","MULUNGU",10823,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,97.951,110.494022521465
"CE","NOVA OLINDA",15565,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,282.584,55.0809670752767
"CE","NOVA RUSSAS",32328,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,736.911,43.8696124769477
"CE","NOVO ORIENTE",28607,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,947.44,30.1939964536013
"CE","OCARA",25703,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,763.075,33.6834518232153
"CE","ORÓS",21427,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,577.526,37.1013599387733
"CE","PACAJUS",72203,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,250.304,288.46123114293
"CE","PACATUBA",83432,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,133.236,626.197123900447
"CE","PACOTI",12261,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,112.433,109.051612960608
"CE","PACUJÁ",6533,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,88.355,73.9403542527305
"CE","PALHANO",9386,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,436.98,21.4792439013227
"CE","PALMÁCIA",13322,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,128.896,103.354642502483
"CE","PARACURU",35076,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,304.734,115.103664179251
"CE","PARAIPABA",32744,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,289.231,113.210547970307
"CE","PARAMBU",31521,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2313.868,13.6226439883347
"CE","PARAMOTI",12226,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,539.238,22.6727344882964
"CE","PEDRA BRANCA",43258,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1302.081,33.2222035341887
"CE","PENAFORTE",9077,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,150.536,60.2978689482914
"CE","PENTECOSTE",37751,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1379.836,27.3590484666294
"CE","PEREIRO",16307,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,435.868,37.4127029284095
"CE","PINDORETAMA",20567,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,74.033,277.808544838113
"CE","PIQUET CARNEIRO",16959,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,589.601,28.7635197362284
"CE","PIRES FERREIRA",10951,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,244.464,44.7959617776032
"CE","PORANGA",12336,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1310.771,9.4112549026489
"CE","PORTEIRAS",14996,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,224.86,66.6903851285244
"CE","POTENGI",11045,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,343.264,32.1764006712035
"CE","POTIRETAMA",6419,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,409.137,15.689121247895
"CE","QUITERIANÓPOLIS",21084,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1041.832,20.2374279154413
"CE","QUIXADÁ",87728,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2020.586,43.4171077103375
"CE","QUIXELÔ",16178,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,605.345,26.72525584584
"CE","QUIXERAMOBIM",81082,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,3324.987,24.3856592522016
"CE","QUIXERÉ",22149,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,613.099,36.1263026036578
"CE","REDENÇÃO",29053,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,247.989,117.154389912456
"CE","RERIUTABA",18491,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,372.949,49.580505645544
"CE","RUSSAS",78194,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1611.091,48.5348127449039
"CE","SABOEIRO",15819,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1381.274,11.452470690102
"CE","SALITRE",16554,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,806.253,20.5320166250544
"CE","SANTANA DO ACARAÚ",32452,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,972.573,33.3671611282649
"CE","SANTANA DO CARIRI",17700,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,855.165,20.6977600813878
"CE","SANTA QUITÉRIA",43703,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,4262.298,10.2533891342182
"CE","SÃO BENEDITO",47903,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,350.847,136.535298862467
"CE","SÃO GONÇALO DO AMARANTE",48422,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,842.635,57.4649759385736
"CE","SÃO JOÃO DO JAGUARIBE",7645,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,279.451,27.3572111031988
"CE","SÃO LUÍS DO CURU",13000,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,122.865,105.807186749685
"CE","SENADOR POMPEU",25496,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,956.882,26.6448736625833
"CE","SENADOR SÁ",7623,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,424.642,17.951592164694
"CE","SOBRAL",208935,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2068.474,101.009246429977
"CE","SOLONÓPOLE",18324,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1535.855,11.9308137812489
"CE","TABULEIRO DO NORTE",30697,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,849.145,36.1504807777235
"CE","TAMBORIL",26251,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,2014.543,13.030746923744
"CE","TARRAFAS",8592,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,412.719,20.8180384232371
"CE","TAUÁ",58859,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,4010.618,14.6757931071969
"CE","TEJUÇUOCA",19187,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,758.707,25.2890773381556
"CE","TIANGUÁ",75946,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,909.853,83.4706265737432
"CE","TRAIRI",55918,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,928.725,60.2094269024738
"CE","TURURU",16271,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,201.27,80.8416554876534
"CE","UBAJARA",34792,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,423.673,82.1199368380803
"CE","UMARI",7733,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,263.183,29.3825969002557
"CE","UMIRIM",19825,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,315.648,62.8073043390105
"CE","URUBURETAMA",21850,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,99.4,219.818913480885
"CE","URUOCA",13840,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,697.683,19.8370893371345
"CE","VARJOTA",18420,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,179.239,102.767812808596
"CE","VÁRZEA ALEGRE",40721,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,829.976,49.0628644683702
"CE","VIÇOSA DO CEARÁ",60889,"cidade",NA,NA,"23",NA,NA,NA,NA,NA,1310.91,46.4478873454318
"RN","ACARI",11136,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,608.466,18.3017621362574
"RN","AÇU",58017,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,1303.442,44.5106111357467
"RN","AFONSO BEZERRA",11035,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,576.179,19.1520343504362
"RN","ÁGUA NOVA",3252,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,50.684,64.1622602793781
"RN","ALEXANDRIA",13577,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,381.205,35.6160071352684
"RN","ALMINO AFONSO",4735,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,128.038,36.9812087036661
"RN","ALTO DO RODRIGUES",14529,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,191.334,75.935275486845
"RN","ANGICOS",11714,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,741.582,15.7959605276288
"RN","ANTÔNIO MARTINS",7145,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,244.897,29.1755309374962
"RN","APODI",35845,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,1602.477,22.3684957724822
"RN","AREIA BRANCA",27774,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,342.749,81.0330591774155
"RN","ARÊS",14306,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,115.407,123.961284844074
"RN","CAMPO GRANDE",NA,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,896.954,NA
"RN","BAÍA FORMOSA",9271,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,247.484,37.461007580288
"RN","BARAÚNA",28374,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,825.681,34.364361054693
"RN","BARCELONA",3998,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,152.626,26.1947505667449
"RN","BENTO FERNANDES",5497,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,301.069,18.2582730204704
"RN","BODÓ",2223,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,253.519,8.7685735585893
"RN","BOM JESUS",10210,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,122.035,83.664522473061
"RN","BREJINHO",12699,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,61.559,206.289900745626
"RN","CAIÇARA DO NORTE",6549,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,225.633,29.0250096395474
"RN","CAIÇARA DO RIO DO VENTO",3684,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,261.194,14.1044587547953
"RN","CAICÓ",67952,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,1228.584,55.3092014872406
"RN","CAMPO REDONDO",11217,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,213.727,52.4828402588349
"RN","CANGUARETAMA",34276,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,245.485,139.625639041082
"RN","CARAÚBAS",20493,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,1095.803,18.7013541667617
"RN","CARNAÚBA DOS DANTAS",8180,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,246.308,33.2104519544635
"RN","CARNAUBAIS",10759,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,517.737,20.7808211505069
"RN","CEARÁ-MIRIM",73497,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,724.838,101.39782958399
"RN","CERRO CORÁ",11179,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,393.573,28.4038793311533
"RN","CORONEL EZEQUIEL",5506,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,185.748,29.6423110881409
"RN","CORONEL JOÃO PESSOA",4912,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,117.139,41.9330880407038
"RN","CRUZETA",7998,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,295.83,27.0357975864517
"RN","CURRAIS NOVOS",44786,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,864.349,51.814718360292
"RN","DOUTOR SEVERIANO",7076,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,113.737,62.2137035441413
"RN","PARNAMIRIM",261469,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,124.006,2108.51894263181
"RN","ENCANTO",5638,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,125.749,44.8353466031539
"RN","EQUADOR",6045,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,264.985,22.8126120346435
"RN","ESPÍRITO SANTO",10505,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,135.838,77.334766412933
"RN","EXTREMOZ",28583,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,140.639,203.236655550736
"RN","FELIPE GUERRA",5985,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,268.591,22.2829506573191
"RN","FERNANDO PEDROZA",3054,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,322.628,9.4660103896748
"RN","FLORÂNIA",9116,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,504.797,18.0587444061672
"RN","FRANCISCO DANTAS",2824,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,181.558,15.5542581434032
"RN","FRUTUOSO GOMES",4068,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,63.279,64.2867301948514
"RN","GALINHOS",2786,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,340.769,8.17562630403587
"RN","GOIANINHA",26328,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,192.279,136.926029363581
"RN","GOVERNADOR DIX-SEPT ROSADO",13037,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,1129.55,11.5417644194591
"RN","GROSSOS",10383,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,124.538,83.3721434421622
"RN","GUAMARÉ",15659,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,258.307,60.6216633695564
"RN","IELMO MARINHO",13766,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,312.028,44.1178355788583
"RN","IPANGUAÇU",15491,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,374.245,41.3926705767612
"RN","IPUEIRA",2241,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,127.348,17.5974495084336
"RN","ITAJÁ",7548,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,203.624,37.0683220052646
"RN","ITAÚ",5878,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,133.031,44.1851899181394
"RN","JAÇANÃ",9133,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,54.561,167.390627004637
"RN","JANDAÍRA",6878,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,442.754,15.5345857970792
"RN","JANDUÍS",5268,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,304.901,17.2777393317831
"RN","JANUÁRIO CICCO",10181,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,170.737,59.6297229071613
"RN","JAPI",5055,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,188.99,26.7474469548653
"RN","JARDIM DE ANGICOS",2612,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,254.022,10.2825739502878
"RN","JARDIM DE PIRANHAS",14837,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,330.53,44.8885123891931
"RN","JARDIM DO SERIDÓ",12396,"cidade",NA,NA,"24",NA,NA,NA,NA,NA,367.645,33.7173088169294
