"dataset(dia)","cidade","UF","Cdufmun","DATA","Escala.de.cor","Número de registros","População","Índice.de.isolamento"
"15","Votuporanga","SP","3557105",2020-04-08,">50-60%","1","94547",55
"17","São Paulo","SP","3550308",2020-04-09,">40-50%","1","12252023",48
"17","Guarulhos","SP","3518800",2020-04-09,">40-50%","1","1379182",50
"17","Campinas","SP","3509502",2020-04-09,">40-50%","1","1204073",46
"17","São Bernardo do Campo","SP","3548708",2020-04-09,">40-50%","1","838936",48
"17","São José dos Campos","SP","3549904",2020-04-09,">40-50%","1","721944",49
"17","Santo André","SP","3547809",2020-04-09,">40-50%","1","718773",49
"17","Ribeirão Preto","SP","3543402",2020-04-09,">40-50%","1","703293",41
"17","Osasco","SP","3534401",2020-04-09,">50-60%","1","698418",50
"17","Sorocaba","SP","3552205",2020-04-09,">40-50%","1","679378",45
"17","Mauá","SP","3529401",2020-04-09,">50-60%","1","472912",50
"17","São José do Rio Preto","SP","3549805",2020-04-09,">40-50%","1","460671",40
"17","Mogi das Cruzes","SP","3530607",2020-04-09,">50-60%","1","445842",52
"17","Santos","SP","3548500",2020-04-09,">40-50%","1","433311",48
"17","Diadema","SP","3513801",2020-04-09,">50-60%","1","423884",52
"17","Jundiaí","SP","3525904",2020-04-09,">40-50%","1","418962",45
"17","Piracicaba","SP","3538709",2020-04-09,">40-50%","1","404142",44
"17","Carapicuíba","SP","3510609",2020-04-09,">50-60%","1","400927",50
"17","Bauru","SP","3506003",2020-04-09,">40-50%","1","376818",41
"17","Estado de São Paulo","","",2020-04-09,">40-50%","1","",47
"17","Americana","SP","3501608",2020-04-09,">40-50%","1","239597",46
"17","Amparo","SP","3501905",2020-04-09,">50-60%","1","72195",51
"17","Araçatuba","SP","3502804",2020-04-09,">40-50%","1","197016",40
"17","Araraquara","SP","3503208",2020-04-09,">40-50%","1","236072",41
"17","Araras","SP","3503307",2020-04-09,">40-50%","1","134236",47
"17","Arujá","SP","3503901",2020-04-09,">50-60%","1","89824",52
"17","Assis","SP","3504008",2020-04-09,">40-50%","1","104386",45
"17","Atibaia","SP","3504107",2020-04-09,">40-50%","1","142761",50
"17","Avaré","SP","3504503",2020-04-09,">40-50%","1","90655",47
"17","Barretos","SP","3505500",2020-04-09,">40-50%","1","122098",45
"17","Barueri","SP","3505708",2020-04-09,">40-50%","1","274182",43
"17","Bebedouro","SP","3506102",2020-04-09,">50-60%","1","77496",55
"17","Birigui","SP","3506508",2020-04-09,">40-50%","1","123638",47
"17","Botucatu","SP","3507506",2020-04-09,">40-50%","1","146497",49
"17","Bragança Paulista","SP","3507605",2020-04-09,">40-50%","1","168668",46
"17","Caçapava","SP","3508504",2020-04-09,">50-60%","1","94263",57
"17","Caieiras","SP","3509007",2020-04-09,">50-60%","1","101470",52
"17","Cajamar","SP","3509205",2020-04-09,">50-60%","1","76801",55
"17","Campo Limpo Paulista","SP","3509601",2020-04-09,">50-60%","1","84650",52
"17","Caraguatatuba","SP","3510500",2020-04-09,">50-60%","1","121532",56
"17","Catanduva","SP","3511102",2020-04-09,"Até 40%","1","121862",38
"17","Cotia","SP","3513009",2020-04-09,">50-60%","1","249210",51
"17","Cruzeiro","SP","3513405",2020-04-09,">60-70%","1","82238",61
"17","Cubatão","SP","3513504",2020-04-09,">40-50%","1","130705",48
"17","Embu das Artes","SP","3515004",2020-04-09,">40-50%","1","273726",48
"17","Ferraz de Vasconcelos","SP","3515707",2020-04-09,">40-50%","1","194276",49
"17","Franca","SP","3516200",2020-04-09,">40-50%","1","353187",43
"17","Francisco Morato","SP","3516309",2020-04-09,">40-50%","1","175844",48
"17","Franco da Rocha","SP","3516408",2020-04-09,">50-60%","1","154489",51
"17","Guaratinguetá","SP","3518404",2020-04-09,">50-60%","1","121798",52
"17","Guarujá","SP","3518701",2020-04-09,">50-60%","1","320459",53
"17","Hortolândia","SP","3519071",2020-04-09,">40-50%","1","230851",48
"17","Ibiúna","SP","3519709",2020-04-09,">50-60%","1","78878",56
"17","Indaiatuba","SP","3520509",2020-04-09,">40-50%","1","251627",49
"17","Itanhaém","SP","3522109",2020-04-09,">50-60%","1","101816",57
"17","Itapecerica da Serra","SP","3522208",2020-04-09,">50-60%","1","175693",53
"17","Itapetininga","SP","3522307",2020-04-09,">40-50%","1","163901",49
"17","Itapeva","SP","3522406",2020-04-09,">40-50%","1","94354",46
"17","Itapevi","SP","3522505",2020-04-09,">40-50%","1","237700",48
"17","Itapira","SP","3522604",2020-04-09,">40-50%","1","74773",49
"17","Itaquaquecetuba","SP","3523107",2020-04-09,">50-60%","1","370821",54
"17","Itatiba","SP","3523404",2020-04-09,">40-50%","1","120858",44
"17","Itu","SP","3523909",2020-04-09,">40-50%","1","173939",46
"17","Jaboticabal","SP","3524303",2020-04-09,">40-50%","1","77263",43
"17","Jacareí","SP","3524402",2020-04-09,">50-60%","1","233662",50
"17","Jandira","SP","3525003",2020-04-09,">50-60%","1","124937",52
"17","Jaú","SP","3525300",2020-04-09,">40-50%","1","150252",47
"17","Leme","SP","3526704",2020-04-09,">40-50%","1","103391",48
"17","Limeira","SP","3526902",2020-04-09,"Até 40%","1","306114",39
"17","Lins","SP","3527108",2020-04-09,">40-50%","1","78013",45
"17","Lorena","SP","3527207",2020-04-09,">60-70%","1","88706",60
"17","Mairiporã","SP","3528502",2020-04-09,">50-60%","1","100179",55
"17","Marília","SP","3529005",2020-04-09,">40-50%","1","238882",43
"17","Matão","SP","3529302",2020-04-09,">40-50%","1","83170",43
"17","Mogi Guaçu","SP","3530706",2020-04-09,">40-50%","1","151888",50
"17","Mogi Mirim","SP","3530805",2020-04-09,">40-50%","1","93189",49
"17","Ourinhos","SP","3534708",2020-04-09,">40-50%","1","113542",48
"17","Paulínia","SP","3536505",2020-04-09,">40-50%","1","109424",47
"17","Pindamonhangaba","SP","3538006",2020-04-09,">50-60%","1","168328",55
"17","Pirassununga","SP","3539301",2020-04-09,">50-60%","1","76409",54
"17","Poá","SP","3539806",2020-04-09,">50-60%","1","117452",54
"17","Praia Grande","SP","3541000",2020-04-09,">40-50%","1","325073",48
"17","Presidente Prudente","SP","3541406",2020-04-09,"Até 40%","1","228743",40
"17","Ribeirão Pires","SP","3543303",2020-04-09,">50-60%","1","123393",60
"17","Rio Claro","SP","3543907",2020-04-09,">40-50%","1","206424",49
"17","Salto","SP","3545209",2020-04-09,">40-50%","1","118663",48
"17","Santa Bárbara d'Oeste","SP","3545803",2020-04-09,">40-50%","1","193475",44
"17","Santana de Parnaíba","SP","3547304",2020-04-09,">50-60%","1","139447",51
"17","São Caetano do Sul","SP","3548807",2020-04-09,">40-50%","1","161127",47
"17","São Carlos","SP","3548906",2020-04-09,">40-50%","1","251983",49
"17","São João da Boa Vista","SP","3549102",2020-04-09,">50-60%","1","91211",51
"17","São Roque","SP","3550605",2020-04-09,">50-60%","1","91016",52
"17","São Sebastião","SP","3550704",2020-04-09,">60-70%","1","88980",65
"17","São Vicente","SP","3551009",2020-04-09,">50-60%","1","365798",56
"17","Sertãozinho","SP","3551702",2020-04-09,">50-60%","1","125815",50
"17","Sumaré","SP","3552403",2020-04-09,">40-50%","1","282441",43
"17","Suzano","SP","3552502",2020-04-09,">50-60%","1","297637",51
"17","Taboão da Serra","SP","3552809",2020-04-09,">40-50%","1","289664",48
"17","Tatuí","SP","3554003",2020-04-09,">50-60%","1","121766",51
"17","Taubaté","SP","3554102",2020-04-09,">40-50%","1","314924",47
"17","Ubatuba","SP","3555406",2020-04-09,">60-70%","1","90799",62
"17","Valinhos","SP","3556206",2020-04-09,">40-50%","1","129193",48
"17","Várzea Paulista","SP","3556503",2020-04-09,">40-50%","1","121838",44
"17","Vinhedo","SP","3556701",2020-04-09,">50-60%","1","78728",51
"17","Votorantim","SP","3557006",2020-04-09,">40-50%","1","122480",48
"17","Votuporanga","SP","3557105",2020-04-09,">50-60%","1","94547",52
"18","São Paulo","SP","3550308",2020-04-10,">50-60%","1","12252023",56
"18","Guarulhos","SP","3518800",2020-04-10,">60-70%","1","1379182",61
"18","Campinas","SP","3509502",2020-04-10,">50-60%","1","1204073",56
"18","São Bernardo do Campo","SP","3548708",2020-04-10,">50-60%","1","838936",59
"18","São José dos Campos","SP","3549904",2020-04-10,">50-60%","1","721944",59
"18","Santo André","SP","3547809",2020-04-10,">50-60%","1","718773",58
"18","Ribeirão Preto","SP","3543402",2020-04-10,">50-60%","1","703293",54
"18","Osasco","SP","3534401",2020-04-10,">60-70%","1","698418",60
"18","Sorocaba","SP","3552205",2020-04-10,">50-60%","1","679378",56
"18","Mauá","SP","3529401",2020-04-10,">60-70%","1","472912",61
"18","São José do Rio Preto","SP","3549805",2020-04-10,">50-60%","1","460671",53
"18","Mogi das Cruzes","SP","3530607",2020-04-10,">60-70%","1","445842",61
"18","Santos","SP","3548500",2020-04-10,">50-60%","1","433311",57
"18","Diadema","SP","3513801",2020-04-10,">60-70%","1","423884",63
"18","Jundiaí","SP","3525904",2020-04-10,">50-60%","1","418962",57
"18","Piracicaba","SP","3538709",2020-04-10,">50-60%","1","404142",56
"18","Carapicuíba","SP","3510609",2020-04-10,">60-70%","1","400927",62
"18","Bauru","SP","3506003",2020-04-10,">50-60%","1","376818",53
"18","Estado de São Paulo","","",2020-04-10,">50-60%","1","",57
"18","Americana","SP","3501608",2020-04-10,">50-60%","1","239597",57
"18","Amparo","SP","3501905",2020-04-10,">60-70%","1","72195",65
"18","Araçatuba","SP","3502804",2020-04-10,">50-60%","1","197016",52
"18","Araraquara","SP","3503208",2020-04-10,">50-60%","1","236072",53
"18","Araras","SP","3503307",2020-04-10,">60-70%","1","134236",61
"18","Arujá","SP","3503901",2020-04-10,">40-50%","1","89824",50
"18","Assis","SP","3504008",2020-04-10,">60-70%","1","104386",60
"18","Atibaia","SP","3504107",2020-04-10,">60-70%","1","142761",61
"18","Avaré","SP","3504503",2020-04-10,">60-70%","1","90655",61
"18","Barretos","SP","3505500",2020-04-10,">50-60%","1","122098",58
"18","Barueri","SP","3505708",2020-04-10,">50-60%","1","274182",53
"18","Bebedouro","SP","3506102",2020-04-10,">70%","1","77496",71
"18","Birigui","SP","3506508",2020-04-10,">50-60%","1","123638",59
"18","Botucatu","SP","3507506",2020-04-10,">50-60%","1","146497",58
"18","Bragança Paulista","SP","3507605",2020-04-10,">50-60%","1","168668",58
"18","Caçapava","SP","3508504",2020-04-10,">60-70%","1","94263",66
"18","Caieiras","SP","3509007",2020-04-10,">60-70%","1","101470",65
"18","Cajamar","SP","3509205",2020-04-10,">60-70%","1","76801",67
"18","Campo Limpo Paulista","SP","3509601",2020-04-10,">60-70%","1","84650",64
"18","Caraguatatuba","SP","3510500",2020-04-10,">60-70%","1","121532",65
"18","Catanduva","SP","3511102",2020-04-10,">50-60%","1","121862",51
"18","Cotia","SP","3513009",2020-04-10,">50-60%","1","249210",60
"18","Cruzeiro","SP","3513405",2020-04-10,">60-70%","1","82238",69
"18","Cubatão","SP","3513504",2020-04-10,">50-60%","1","130705",59
"18","Embu das Artes","SP","3515004",2020-04-10,">60-70%","1","273726",61
"18","Ferraz de Vasconcelos","SP","3515707",2020-04-10,">50-60%","1","194276",59
"18","Franca","SP","3516200",2020-04-10,">50-60%","1","353187",60
"18","Francisco Morato","SP","3516309",2020-04-10,">50-60%","1","175844",58
"18","Franco da Rocha","SP","3516408",2020-04-10,">60-70%","1","154489",62
"18","Guaratinguetá","SP","3518404",2020-04-10,">60-70%","1","121798",64
"18","Guarujá","SP","3518701",2020-04-10,">60-70%","1","320459",61
"18","Hortolândia","SP","3519071",2020-04-10,">60-70%","1","230851",61
"18","Ibiúna","SP","3519709",2020-04-10,">60-70%","1","78878",69
"18","Indaiatuba","SP","3520509",2020-04-10,">60-70%","1","251627",61
"18","Itanhaém","SP","3522109",2020-04-10,">60-70%","1","101816",65
"18","Itapecerica da Serra","SP","3522208",2020-04-10,">60-70%","1","175693",65
"18","Itapetininga","SP","3522307",2020-04-10,">50-60%","1","163901",59
"18","Itapeva","SP","3522406",2020-04-10,">50-60%","1","94354",58
"18","Itapevi","SP","3522505",2020-04-10,">50-60%","1","237700",59
"18","Itapira","SP","3522604",2020-04-10,">60-70%","1","74773",64
"18","Itaquaquecetuba","SP","3523107",2020-04-10,">60-70%","1","370821",64
"18","Itatiba","SP","3523404",2020-04-10,">50-60%","1","120858",56
"18","Itu","SP","3523909",2020-04-10,">50-60%","1","173939",59
"18","Jaboticabal","SP","3524303",2020-04-10,">50-60%","1","77263",58
"18","Jacareí","SP","3524402",2020-04-10,">60-70%","1","233662",61
"18","Jandira","SP","3525003",2020-04-10,">60-70%","1","124937",60
"18","Jaú","SP","3525300",2020-04-10,">60-70%","1","150252",61
"18","Leme","SP","3526704",2020-04-10,">60-70%","1","103391",61
"18","Limeira","SP","3526902",2020-04-10,">50-60%","1","306114",52
"18","Lins","SP","3527108",2020-04-10,">50-60%","1","78013",58
"18","Lorena","SP","3527207",2020-04-10,">70%","1","88706",71
"18","Mairiporã","SP","3528502",2020-04-10,">60-70%","1","100179",67
"18","Marília","SP","3529005",2020-04-10,">50-60%","1","238882",55
"18","Matão","SP","3529302",2020-04-10,">50-60%","1","83170",57
"18","Mogi Guaçu","SP","3530706",2020-04-10,">60-70%","1","151888",61
"18","Mogi Mirim","SP","3530805",2020-04-10,">60-70%","1","93189",62
"18","Ourinhos","SP","3534708",2020-04-10,">60-70%","1","113542",62
"18","Paulínia","SP","3536505",2020-04-10,">60-70%","1","109424",61
"18","Pindamonhangaba","SP","3538006",2020-04-10,">60-70%","1","168328",66
"18","Pirassununga","SP","3539301",2020-04-10,">60-70%","1","76409",67
"18","Poá","SP","3539806",2020-04-10,">60-70%","1","117452",65
"18","Praia Grande","SP","3541000",2020-04-10,">50-60%","1","325073",58
"18","Presidente Prudente","SP","3541406",2020-04-10,">50-60%","1","228743",54
"18","Ribeirão Pires","SP","3543303",2020-04-10,">70%","1","123393",70
"18","Rio Claro","SP","3543907",2020-04-10,">60-70%","1","206424",62
"18","Salto","SP","3545209",2020-04-10,">60-70%","1","118663",61
"18","Santa Bárbara d'Oeste","SP","3545803",2020-04-10,">50-60%","1","193475",57
"18","Santana de Parnaíba","SP","3547304",2020-04-10,">60-70%","1","139447",61
"18","São Caetano do Sul","SP","3548807",2020-04-10,">50-60%","1","161127",56
"18","São Carlos","SP","3548906",2020-04-10,">60-70%","1","251983",61
"18","São João da Boa Vista","SP","3549102",2020-04-10,">60-70%","1","91211",68
"18","São Roque","SP","3550605",2020-04-10,">60-70%","1","91016",63
"18","São Sebastião","SP","3550704",2020-04-10,">70%","1","88980",71
"18","São Vicente","SP","3551009",2020-04-10,">60-70%","1","365798",66
"18","Sertãozinho","SP","3551702",2020-04-10,">60-70%","1","125815",66
"18","Sumaré","SP","3552403",2020-04-10,">50-60%","1","282441",56
"18","Suzano","SP","3552502",2020-04-10,">60-70%","1","297637",61
"18","Taboão da Serra","SP","3552809",2020-04-10,">50-60%","1","289664",57
"18","Tatuí","SP","3554003",2020-04-10,">60-70%","1","121766",62
"18","Taubaté","SP","3554102",2020-04-10,">50-60%","1","314924",59
"18","Ubatuba","SP","3555406",2020-04-10,">70%","1","90799",70
"18","Valinhos","SP","3556206",2020-04-10,">60-70%","1","129193",60
"18","Várzea Paulista","SP","3556503",2020-04-10,">50-60%","1","121838",55
"18","Vinhedo","SP","3556701",2020-04-10,">60-70%","1","78728",63
"18","Votorantim","SP","3557006",2020-04-10,">50-60%","1","122480",60
"18","Votuporanga","SP","3557105",2020-04-10,">60-70%","1","94547",66
"19","São Paulo","SP","3550308",2020-04-11,">50-60%","1","12252023",54
"19","Guarulhos","SP","3518800",2020-04-11,">50-60%","1","1379182",58
"19","Campinas","SP","3509502",2020-04-11,">50-60%","1","1204073",54
"19","São Bernardo do Campo","SP","3548708",2020-04-11,">50-60%","1","838936",56
"19","São José dos Campos","SP","3549904",2020-04-11,">50-60%","1","721944",56
"19","Santo André","SP","3547809",2020-04-11,">50-60%","1","718773",55
"19","Ribeirão Preto","SP","3543402",2020-04-11,">40-50%","1","703293",50
"19","Osasco","SP","3534401",2020-04-11,">50-60%","1","698418",57
"19","Sorocaba","SP","3552205",2020-04-11,">50-60%","1","679378",53
"19","Mauá","SP","3529401",2020-04-11,">50-60%","1","472912",58
"19","São José do Rio Preto","SP","3549805",2020-04-11,">40-50%","1","460671",49
"19","Mogi das Cruzes","SP","3530607",2020-04-11,">50-60%","1","445842",58
"19","Santos","SP","3548500",2020-04-11,">50-60%","1","433311",54
"19","Diadema","SP","3513801",2020-04-11,">60-70%","1","423884",60
"19","Jundiaí","SP","3525904",2020-04-11,">50-60%","1","418962",53
"19","Piracicaba","SP","3538709",2020-04-11,">50-60%","1","404142",52
"19","Carapicuíba","SP","3510609",2020-04-11,">50-60%","1","400927",59
"19","Bauru","SP","3506003",2020-04-11,">40-50%","1","376818",48
"19","Estado de São Paulo","","",2020-04-11,">50-60%","1","",55
"19","Americana","SP","3501608",2020-04-11,">50-60%","1","239597",53
"19","Amparo","SP","3501905",2020-04-11,">50-60%","1","72195",59
"19","Araçatuba","SP","3502804",2020-04-11,">40-50%","1","197016",47
"19","Araraquara","SP","3503208",2020-04-11,">40-50%","1","236072",48
"19","Araras","SP","3503307",2020-04-11,">50-60%","1","134236",54
"19","Arujá","SP","3503901",2020-04-11,">60-70%","1","89824",63
"19","Assis","SP","3504008",2020-04-11,">50-60%","1","104386",51
"19","Atibaia","SP","3504107",2020-04-11,">50-60%","1","142761",56
"19","Avaré","SP","3504503",2020-04-11,">50-60%","1","90655",55
"19","Barretos","SP","3505500",2020-04-11,">50-60%","1","122098",53
"19","Barueri","SP","3505708",2020-04-11,">50-60%","1","274182",51
"19","Bebedouro","SP","3506102",2020-04-11,">60-70%","1","77496",65
"19","Birigui","SP","3506508",2020-04-11,">50-60%","1","123638",53
"19","Botucatu","SP","3507506",2020-04-11,">50-60%","1","146497",56
"19","Bragança Paulista","SP","3507605",2020-04-11,">50-60%","1","168668",52
"19","Caçapava","SP","3508504",2020-04-11,">60-70%","1","94263",63
"19","Caieiras","SP","3509007",2020-04-11,">60-70%","1","101470",63
"19","Cajamar","SP","3509205",2020-04-11,">60-70%","1","76801",64
"19","Campo Limpo Paulista","SP","3509601",2020-04-11,">50-60%","1","84650",60
"19","Caraguatatuba","SP","3510500",2020-04-11,">60-70%","1","121532",64
"19","Catanduva","SP","3511102",2020-04-11,">40-50%","1","121862",46
"19","Cotia","SP","3513009",2020-04-11,">50-60%","1","249210",58
"19","Cruzeiro","SP","3513405",2020-04-11,">60-70%","1","82238",65
"19","Cubatão","SP","3513504",2020-04-11,">50-60%","1","130705",57
"19","Embu das Artes","SP","3515004",2020-04-11,">50-60%","1","273726",57
"19","Ferraz de Vasconcelos","SP","3515707",2020-04-11,">50-60%","1","194276",56
"19","Franca","SP","3516200",2020-04-11,">50-60%","1","353187",52
"19","Francisco Morato","SP","3516309",2020-04-11,">50-60%","1","175844",54
